State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k
13,1,2015,27,Lagged,21,0.0
13,1,2016,27,Lagged,27,0.0
13,1,2017,27,Lagged,32,0.0
13,1,2018,27,Lagged,5,0.0
13,1,2019,27,Lagged,5,0.0
13,1,2020,27,Lagged,0,-18.0
13,1,2015,28,Constant,21,0.0
13,1,2016,28,Constant,37,0.0
13,1,2017,28,Constant,16,0.0
13,1,2018,28,Constant,5,0.0
13,1,2019,28,Constant,10,0.0
13,1,2020,28,Constant,0,-17.8
13,1,2015,28,Lagged,21,0.0
13,1,2016,28,Lagged,37,0.0
13,1,2017,28,Lagged,16,0.0
13,1,2018,28,Lagged,5,0.0
13,1,2019,28,Lagged,10,0.0
13,1,2020,28,Lagged,0,-17.8
13,1,2015,29,Constant,27,0.0
13,1,2016,29,Constant,21,0.0
13,1,2017,29,Constant,10,0.0
13,1,2018,29,Constant,21,0.0
13,1,2019,29,Constant,16,0.0
13,1,2020,29,Constant,0,-19.0
13,1,2015,29,Lagged,27,0.0
13,1,2016,29,Lagged,21,0.0
13,1,2017,29,Lagged,10,0.0
13,1,2018,29,Lagged,21,0.0
13,1,2019,29,Lagged,16,0.0
13,1,2020,29,Lagged,0,-19.0
13,1,2015,30,Constant,16,0.0
13,1,2016,30,Constant,16,0.0
13,1,2017,30,Constant,10,0.0
13,1,2018,30,Constant,10,0.0
13,1,2019,30,Constant,10,0.0
13,1,2020,30,Constant,0,-12.4
13,1,2015,30,Lagged,16,0.0
13,1,2016,30,Lagged,16,0.0
13,1,2017,30,Lagged,10,0.0
13,1,2018,30,Lagged,10,0.0
13,1,2019,30,Lagged,10,0.0
13,1,2020,30,Lagged,0,-12.4
13,1,2015,31,Constant,10,0.0
13,1,2016,31,Constant,10,0.0
13,1,2017,31,Constant,10,0.0
13,1,2018,31,Constant,21,0.0
13,1,2019,31,Constant,0,0.0
13,1,2020,31,Constant,0,-10.2
13,1,2015,31,Lagged,10,0.0
13,1,2016,31,Lagged,10,0.0
13,1,2017,31,Lagged,10,0.0
13,1,2018,31,Lagged,21,0.0
13,1,2019,31,Lagged,0,0.0
13,1,2020,31,Lagged,0,-10.2
13,1,2015,32,Constant,10,0.0
13,1,2016,32,Constant,21,0.0
13,1,2017,32,Constant,0,0.0
13,1,2018,32,Constant,5,0.0
13,1,2019,32,Constant,5,0.0
13,1,2020,32,Constant,0,-8.2
13,1,2015,32,Lagged,10,0.0
13,1,2016,32,Lagged,21,0.0
13,1,2017,32,Lagged,0,0.0
13,1,2018,32,Lagged,5,0.0
13,1,2019,32,Lagged,5,0.0
13,1,2020,32,Lagged,0,-8.2
